Position,Track Name,Artist,Streams,date,region,spotify_id
60,Tired,Alan Walker,1007,2017-07-17,lt,3b5Li4QKDVBx1x7fQuu54a
1,2U (feat. Justin Bieber),David Guetta,3648,2017-07-18,lt,3A7qX2QjDlPnazUsRk5y0M
2,Thunder,Imagine Dragons,3399,2017-07-18,lt,0tKcYR2II1VCQWT79i5NrW
3,More Than You Know,Axwell /\ Ingrosso,3229,2017-07-18,lt,4q8PHoRsPUB52LFylX8Ulz
4,Unforgettable,French Montana,3142,2017-07-18,lt,3B54sVLJ402zGa6Xm4YGNe
5,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,3130,2017-07-18,lt,5bcTCxgc7xVfSaMV3RuVke
6,Fetish (feat. Gucci Mane),Selena Gomez,2933,2017-07-18,lt,0XLOf9LhyazPX9Ld8jPiUq
7,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2909,2017-07-18,lt,1OAh8uOEOvTDqkKFsKksCi
8,Mama,Jonas Blue,2849,2017-07-18,lt,4GEQd6D1NeNjpf0pbOgJSO
9,Despacito - Remix,Luis Fonsi,2763,2017-07-18,lt,5CtI0qwDJkDQGwXD1H1cLb
10,There for You,Martin Garrix,2705,2017-07-18,lt,6jA8HL9i4QGzsj6fjoxp8Y
11,There's Nothing Holdin' Me Back,Shawn Mendes,2593,2017-07-18,lt,79cuOz3SPQTuFrp8WgftAu
12,Mi Gente,J Balvin,2505,2017-07-18,lt,2rb5MvYT7ZIxbKW5hfcHx8
13,Attention,Charlie Puth,2502,2017-07-18,lt,4iLqG9SeJSnt0cSPICSjxv
14,I Like Me Better,Lauv,2489,2017-07-18,lt,1wjzFQodRWrPcQ0AnYnvQ9
15,Your Song,Rita Ora,2481,2017-07-18,lt,4c2W3VKsOFoIg2SFaO6DY5
16,Strip That Down,Liam Payne,2396,2017-07-18,lt,6EpRaXYhGOB3fj4V2uDkMJ
17,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,2262,2017-07-18,lt,3DXncPQOG4VBw3QHh3S817
18,Slow Hands,Niall Horan,2136,2017-07-18,lt,167NczpNbRF7oWakJaY3Hh
19,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,2131,2017-07-18,lt,1NDxZ7cFAo481dtYWdrUnR
20,Believer,Imagine Dragons,2107,2017-07-18,lt,0CcQNd8CINkwQfe1RDtGV6
21,Sorry Not Sorry,Demi Lovato,2085,2017-07-18,lt,25C5CowdsfXld2jJanbiex
22,XO TOUR Llif3,Lil Uzi Vert,2073,2017-07-18,lt,2eMwDehkIC1j68U6FA3Eiq
23,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,2058,2017-07-18,lt,3Ytr1SUCUi6J3L9dRFx5iH
24,Crying in the Club,Camila Cabello,1990,2017-07-18,lt,1SJtlNRJDeYHioymcvsqev
25,Slide (feat. Frank Ocean & Migos),Calvin Harris,1964,2017-07-18,lt,7tr2za8SQg2CI8EDgrdtNl
26,Bad Liar,Selena Gomez,1952,2017-07-18,lt,1sCxVKWImDZSZKvG0U9B23
27,Two High,Moon Taxi,1913,2017-07-18,lt,3sJHkcxojoJD2Ytbo1yLLF
28,New Rules,Dua Lipa,1862,2017-07-18,lt,2ekn2ttSfGqwhhate0LSR0
29,Redbone,Childish Gambino,1861,2017-07-18,lt,3kxfsdsCpFgN412fpnW85Y
30,OK,Robin Schulz,1847,2017-07-18,lt,3bWAqKDWg6u1davspr5IkS
31,No Vacancy,OneRepublic,1813,2017-07-18,lt,6XOYVSmNDjKUNMXooU4s4z
32,Signs,Drake,1763,2017-07-18,lt,5EnYT6F7wEcdege6mDHEfO
33,Shape of You,Ed Sheeran,1755,2017-07-18,lt,7qiZfU4dY1lWllzX7mPBI3
34,Rollin (feat. Future & Khalid),Calvin Harris,1715,2017-07-18,lt,0lMbuWUpfTWhEmOKxppEau
35,No Promises (feat. Demi Lovato),Cheat Codes,1706,2017-07-18,lt,1louJpMmzEicAn7lzDalPW
36,Malibu,Miley Cyrus,1680,2017-07-18,lt,2habSXqcJGExM6JJyskY7O
37,Symphony (feat. Zara Larsson),Clean Bandit,1670,2017-07-18,lt,1x5sYLZiu9r5E43kMlt9f8
38,Get Low (with Liam Payne),Zedd,1657,2017-07-18,lt,1CKd1PnqfYx0H12V9MSaIY
39,HUMBLE.,Kendrick Lamar,1580,2017-07-18,lt,7KXjTSCq5nL1LoYtL7XAwS
40,Congratulations,Post Malone,1476,2017-07-18,lt,3a1lNhkSLSkpJE4MSHpDu9
41,Down,Fifth Harmony,1474,2017-07-18,lt,7LEydI5NfjY6mZfKwYIptZ
42,Something Just Like This,The Chainsmokers,1430,2017-07-18,lt,6RUKPb4LETWmmr3iAEQktW
43,Location,Khalid,1385,2017-07-18,lt,152lZdxL1OR0ZMW6KquMif
44,Summer Air,ItaloBrothers,1321,2017-07-18,lt,3GPI7hYiqD6enLRobhkBm8
45,Praying,Kesha,1320,2017-07-18,lt,79NlESqzFSW0hdBWgls4FX
46,Now Or Never,Halsey,1310,2017-07-18,lt,7i2DJ88J7jQ8K7zqFX2fW8
47,Stay (with Alessia Cara),Zedd,1207,2017-07-18,lt,0dA2Mk56wEzDgegdC6R17g
48,Came Here for Love,Sigala,1198,2017-07-18,lt,3kGfazcbVvVkuZunzlLgTD
49,SUBEME LA RADIO,Enrique Iglesias,1193,2017-07-18,lt,7nKBxz47S9SD79N086fuhn
50,Despacito (Featuring Daddy Yankee),Luis Fonsi,1172,2017-07-18,lt,4aWmUDTfIPGksMNLV2rQP2
51,Whatever It Takes,Imagine Dragons,1162,2017-07-18,lt,4IWAyPf1KMq7JCyGeCjTeH
52,BUTTERFLY EFFECT,Travis Scott,1149,2017-07-18,lt,1yxgsra98r3qAtxqiGZPiX
53,Tired,Alan Walker,1138,2017-07-18,lt,3b5Li4QKDVBx1x7fQuu54a
54,Mask Off,Future,1136,2017-07-18,lt,3rOSwuTsUlJp0Pu0MkN8r8
55,It Ain't Me (with Selena Gomez),Kygo,1132,2017-07-18,lt,3eR23VReFzcdmS7TYCrhCe
56,High Without Your Love,Loote,1114,2017-07-18,lt,7qs2GAglLWfxEfmO8u2u0A
57,Solo Dance,Martin Jensen,1106,2017-07-18,lt,6HUnnBwYZqcED1eQztxMBN
58,Most Girls,Hailee Steinfeld,1092,2017-07-18,lt,2mfUa8bLs2s5N4VaqJZ4lZ
59,Feel It Still,Portugal. The Man,1084,2017-07-18,lt,6QgjcU0zLnzq5OrUoSZ3OK
60,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1052,2017-07-18,lt,6kex4EBAj0WHXDKZMEJaaF
61,Hot2Touch,Felix Jaehn,1047,2017-07-18,lt,1sBhJGPUKrdRycgKxve70v
62,Reminding Me,Shawn Hook,1045,2017-07-18,lt,4gqMQftUs22F8pOGVn5Acr
63,Rich Love (with Seeb),OneRepublic,1043,2017-07-18,lt,7aF09WaavZAmAWuUeYxlYD
64,First Time,Kygo,1025,2017-07-18,lt,2Gl0FzuLxflY6nPifJp5Dr
1,2U (feat. Justin Bieber),David Guetta,3597,2017-07-19,lt,3A7qX2QjDlPnazUsRk5y0M
2,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,3411,2017-07-19,lt,5bcTCxgc7xVfSaMV3RuVke
3,Unforgettable,French Montana,3411,2017-07-19,lt,3B54sVLJ402zGa6Xm4YGNe
4,Fetish (feat. Gucci Mane),Selena Gomez,3362,2017-07-19,lt,0XLOf9LhyazPX9Ld8jPiUq
5,Thunder,Imagine Dragons,3301,2017-07-19,lt,0tKcYR2II1VCQWT79i5NrW
6,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,3105,2017-07-19,lt,1OAh8uOEOvTDqkKFsKksCi
7,More Than You Know,Axwell /\ Ingrosso,3069,2017-07-19,lt,4q8PHoRsPUB52LFylX8Ulz
8,Despacito - Remix,Luis Fonsi,2803,2017-07-19,lt,5CtI0qwDJkDQGwXD1H1cLb
9,Attention,Charlie Puth,2754,2017-07-19,lt,4iLqG9SeJSnt0cSPICSjxv
10,Mama,Jonas Blue,2679,2017-07-19,lt,4GEQd6D1NeNjpf0pbOgJSO
11,Mi Gente,J Balvin,2616,2017-07-19,lt,2rb5MvYT7ZIxbKW5hfcHx8
12,Strip That Down,Liam Payne,2600,2017-07-19,lt,4Ro98RCK90oHqqSZUnTFq5
13,I Like Me Better,Lauv,2531,2017-07-19,lt,1wjzFQodRWrPcQ0AnYnvQ9
14,There for You,Martin Garrix,2530,2017-07-19,lt,6jA8HL9i4QGzsj6fjoxp8Y
15,There's Nothing Holdin' Me Back,Shawn Mendes,2496,2017-07-19,lt,79cuOz3SPQTuFrp8WgftAu
16,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,2492,2017-07-19,lt,3DXncPQOG4VBw3QHh3S817
17,Sorry Not Sorry,Demi Lovato,2467,2017-07-19,lt,25C5CowdsfXld2jJanbiex
18,Your Song,Rita Ora,2419,2017-07-19,lt,4c2W3VKsOFoIg2SFaO6DY5
19,Slow Hands,Niall Horan,2317,2017-07-19,lt,167NczpNbRF7oWakJaY3Hh
20,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,2143,2017-07-19,lt,3Ytr1SUCUi6J3L9dRFx5iH
21,XO TOUR Llif3,Lil Uzi Vert,2126,2017-07-19,lt,2eMwDehkIC1j68U6FA3Eiq
22,Believer,Imagine Dragons,2124,2017-07-19,lt,0CcQNd8CINkwQfe1RDtGV6
23,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,2084,2017-07-19,lt,1NDxZ7cFAo481dtYWdrUnR
24,Redbone,Childish Gambino,2067,2017-07-19,lt,3kxfsdsCpFgN412fpnW85Y
25,Slide (feat. Frank Ocean & Migos),Calvin Harris,2050,2017-07-19,lt,7tr2za8SQg2CI8EDgrdtNl
26,Bad Liar,Selena Gomez,2027,2017-07-19,lt,1sCxVKWImDZSZKvG0U9B23
27,Crying in the Club,Camila Cabello,2020,2017-07-19,lt,1SJtlNRJDeYHioymcvsqev
28,New Rules,Dua Lipa,2011,2017-07-19,lt,2ekn2ttSfGqwhhate0LSR0
29,Rollin (feat. Future & Khalid),Calvin Harris,1914,2017-07-19,lt,0lMbuWUpfTWhEmOKxppEau
30,Two High,Moon Taxi,1759,2017-07-19,lt,3sJHkcxojoJD2Ytbo1yLLF
31,Malibu,Miley Cyrus,1750,2017-07-19,lt,2habSXqcJGExM6JJyskY7O
32,Signs,Drake,1750,2017-07-19,lt,5EnYT6F7wEcdege6mDHEfO
33,Get Low (with Liam Payne),Zedd,1722,2017-07-19,lt,1CKd1PnqfYx0H12V9MSaIY
34,Shape of You,Ed Sheeran,1665,2017-07-19,lt,7qiZfU4dY1lWllzX7mPBI3
35,No Vacancy,OneRepublic,1604,2017-07-19,lt,6XOYVSmNDjKUNMXooU4s4z
36,Congratulations,Post Malone,1600,2017-07-19,lt,3a1lNhkSLSkpJE4MSHpDu9
37,HUMBLE.,Kendrick Lamar,1599,2017-07-19,lt,7KXjTSCq5nL1LoYtL7XAwS
38,No Promises (feat. Demi Lovato),Cheat Codes,1590,2017-07-19,lt,1louJpMmzEicAn7lzDalPW
39,Down,Fifth Harmony,1580,2017-07-19,lt,7LEydI5NfjY6mZfKwYIptZ
40,OK,Robin Schulz,1577,2017-07-19,lt,3bWAqKDWg6u1davspr5IkS
41,Location,Khalid,1556,2017-07-19,lt,152lZdxL1OR0ZMW6KquMif
42,Praying,Kesha,1510,2017-07-19,lt,79NlESqzFSW0hdBWgls4FX
43,Symphony (feat. Zara Larsson),Clean Bandit,1502,2017-07-19,lt,1x5sYLZiu9r5E43kMlt9f8
44,Now Or Never,Halsey,1430,2017-07-19,lt,7i2DJ88J7jQ8K7zqFX2fW8
45,Something Just Like This,The Chainsmokers,1380,2017-07-19,lt,6RUKPb4LETWmmr3iAEQktW
46,BUTTERFLY EFFECT,Travis Scott,1275,2017-07-19,lt,1yxgsra98r3qAtxqiGZPiX
47,Stay (with Alessia Cara),Zedd,1224,2017-07-19,lt,0dA2Mk56wEzDgegdC6R17g
48,Feel It Still,Portugal. The Man,1183,2017-07-19,lt,6QgjcU0zLnzq5OrUoSZ3OK
49,Rich Love (with Seeb),OneRepublic,1180,2017-07-19,lt,7aF09WaavZAmAWuUeYxlYD
50,Despacito (Featuring Daddy Yankee),Luis Fonsi,1159,2017-07-19,lt,4aWmUDTfIPGksMNLV2rQP2
51,Whatever It Takes,Imagine Dragons,1153,2017-07-19,lt,4IWAyPf1KMq7JCyGeCjTeH
52,Most Girls,Hailee Steinfeld,1137,2017-07-19,lt,2mfUa8bLs2s5N4VaqJZ4lZ
53,SUBEME LA RADIO,Enrique Iglesias,1131,2017-07-19,lt,7nKBxz47S9SD79N086fuhn
54,1-800-273-8255,Logic,1094,2017-07-19,lt,5tz69p7tJuGPeMGwNTxYuV
55,Came Here for Love,Sigala,1093,2017-07-19,lt,3kGfazcbVvVkuZunzlLgTD
56,Reminding Me,Shawn Hook,1086,2017-07-19,lt,4gqMQftUs22F8pOGVn5Acr
57,Mask Off,Future,1083,2017-07-19,lt,3rOSwuTsUlJp0Pu0MkN8r8
58,Young Dumb & Broke,Khalid,1063,2017-07-19,lt,5Z3GHaZ6ec9bsiI5BenrbY
59,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1052,2017-07-19,lt,6kex4EBAj0WHXDKZMEJaaF
60,It Ain't Me (with Selena Gomez),Kygo,1045,2017-07-19,lt,3eR23VReFzcdmS7TYCrhCe
61,High Without Your Love,Loote,1038,2017-07-19,lt,7qs2GAglLWfxEfmO8u2u0A
1,,,3457,2017-07-20,lt,3RXkboS74UYzN14xTqzPyY
2,Thunder,Imagine Dragons,3443,2017-07-20,lt,0tKcYR2II1VCQWT79i5NrW
3,,,3225,2017-07-20,lt,4JAyIDXOqNM6qHuZML01uX
4,Unforgettable,French Montana,3209,2017-07-20,lt,3B54sVLJ402zGa6Xm4YGNe
5,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,3155,2017-07-20,lt,5bcTCxgc7xVfSaMV3RuVke
6,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,3090,2017-07-20,lt,1OAh8uOEOvTDqkKFsKksCi
7,More Than You Know,Axwell /\ Ingrosso,2937,2017-07-20,lt,4q8PHoRsPUB52LFylX8Ulz
8,Despacito - Remix,Luis Fonsi,2704,2017-07-20,lt,5CtI0qwDJkDQGwXD1H1cLb
9,There for You,Martin Garrix,2674,2017-07-20,lt,6jA8HL9i4QGzsj6fjoxp8Y
10,Your Song,Rita Ora,2612,2017-07-20,lt,4c2W3VKsOFoIg2SFaO6DY5
11,Attention,Charlie Puth,2593,2017-07-20,lt,4iLqG9SeJSnt0cSPICSjxv
12,Mi Gente,J Balvin,2583,2017-07-20,lt,2rb5MvYT7ZIxbKW5hfcHx8
13,Mama,Jonas Blue,2574,2017-07-20,lt,0NiXXAI876aGImAd6rTj8w
14,I Like Me Better,Lauv,2565,2017-07-20,lt,1wjzFQodRWrPcQ0AnYnvQ9
15,Strip That Down,Liam Payne,2494,2017-07-20,lt,6EpRaXYhGOB3fj4V2uDkMJ
16,There's Nothing Holdin' Me Back,Shawn Mendes,2420,2017-07-20,lt,79cuOz3SPQTuFrp8WgftAu
17,Sorry Not Sorry,Demi Lovato,2419,2017-07-20,lt,25C5CowdsfXld2jJanbiex
18,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,2302,2017-07-20,lt,3DXncPQOG4VBw3QHh3S817
19,Believer,Imagine Dragons,2216,2017-07-20,lt,0CcQNd8CINkwQfe1RDtGV6
20,Slow Hands,Niall Horan,2185,2017-07-20,lt,167NczpNbRF7oWakJaY3Hh
21,XO TOUR Llif3,Lil Uzi Vert,2140,2017-07-20,lt,2eMwDehkIC1j68U6FA3Eiq
22,Redbone,Childish Gambino,2114,2017-07-20,lt,3kxfsdsCpFgN412fpnW85Y
23,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,2061,2017-07-20,lt,3Ytr1SUCUi6J3L9dRFx5iH
24,,,2010,2017-07-20,lt,3eFJqPe8VUYrABbFjSauuj
25,Slide (feat. Frank Ocean & Migos),Calvin Harris,1988,2017-07-20,lt,7tr2za8SQg2CI8EDgrdtNl
26,New Rules,Dua Lipa,1967,2017-07-20,lt,2ekn2ttSfGqwhhate0LSR0
27,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1924,2017-07-20,lt,1NDxZ7cFAo481dtYWdrUnR
28,Crying in the Club,Camila Cabello,1919,2017-07-20,lt,1SJtlNRJDeYHioymcvsqev
29,Rollin (feat. Future & Khalid),Calvin Harris,1882,2017-07-20,lt,0lMbuWUpfTWhEmOKxppEau
30,Signs,Drake,1735,2017-07-20,lt,5EnYT6F7wEcdege6mDHEfO
31,OK,Robin Schulz,1663,2017-07-20,lt,3bWAqKDWg6u1davspr5IkS
32,Two High,Moon Taxi,1652,2017-07-20,lt,3sJHkcxojoJD2Ytbo1yLLF
33,Get Low (with Liam Payne),Zedd,1619,2017-07-20,lt,1CKd1PnqfYx0H12V9MSaIY
34,HUMBLE.,Kendrick Lamar,1616,2017-07-20,lt,7KXjTSCq5nL1LoYtL7XAwS
35,Malibu,Miley Cyrus,1610,2017-07-20,lt,2habSXqcJGExM6JJyskY7O
36,Shape of You,Ed Sheeran,1591,2017-07-20,lt,7qiZfU4dY1lWllzX7mPBI3
37,No Promises (feat. Demi Lovato),Cheat Codes,1578,2017-07-20,lt,1louJpMmzEicAn7lzDalPW
38,Congratulations,Post Malone,1566,2017-07-20,lt,3a1lNhkSLSkpJE4MSHpDu9
39,Down,Fifth Harmony,1535,2017-07-20,lt,7LEydI5NfjY6mZfKwYIptZ
40,Rich Love (with Seeb),OneRepublic,1457,2017-07-20,lt,7aF09WaavZAmAWuUeYxlYD
41,Location,Khalid,1448,2017-07-20,lt,152lZdxL1OR0ZMW6KquMif
42,Symphony (feat. Zara Larsson),Clean Bandit,1438,2017-07-20,lt,1x5sYLZiu9r5E43kMlt9f8
43,Now Or Never,Halsey,1376,2017-07-20,lt,7i2DJ88J7jQ8K7zqFX2fW8
44,Praying,Kesha,1325,2017-07-20,lt,79NlESqzFSW0hdBWgls4FX
45,Something Just Like This,The Chainsmokers,1318,2017-07-20,lt,6RUKPb4LETWmmr3iAEQktW
46,Summer Air,ItaloBrothers,1302,2017-07-20,lt,3GPI7hYiqD6enLRobhkBm8
47,BUTTERFLY EFFECT,Travis Scott,1294,2017-07-20,lt,1yxgsra98r3qAtxqiGZPiX
48,No Vacancy,OneRepublic,1278,2017-07-20,lt,6XOYVSmNDjKUNMXooU4s4z
49,Feel It Still,Portugal. The Man,1235,2017-07-20,lt,6QgjcU0zLnzq5OrUoSZ3OK
50,Stay (with Alessia Cara),Zedd,1227,2017-07-20,lt,0dA2Mk56wEzDgegdC6R17g
51,Came Here for Love,Sigala,1154,2017-07-20,lt,3kGfazcbVvVkuZunzlLgTD
52,Most Girls,Hailee Steinfeld,1130,2017-07-20,lt,2mfUa8bLs2s5N4VaqJZ4lZ
53,Despacito (Featuring Daddy Yankee),Luis Fonsi,1120,2017-07-20,lt,4aWmUDTfIPGksMNLV2rQP2
54,Mask Off,Future,1097,2017-07-20,lt,3rOSwuTsUlJp0Pu0MkN8r8
55,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1081,2017-07-20,lt,6kex4EBAj0WHXDKZMEJaaF
56,,,1071,2017-07-20,lt,3bVbQvGVIe4n24AzyXovXh
57,1-800-273-8255,Logic,1069,2017-07-20,lt,5tz69p7tJuGPeMGwNTxYuV
58,Shed a Light,Robin Schulz,1064,2017-07-20,lt,1cG0umU5TKStygKsPFZ9pY
59,SUBEME LA RADIO,Enrique Iglesias,1060,2017-07-20,lt,7nKBxz47S9SD79N086fuhn
60,Reminding Me,Shawn Hook,1058,2017-07-20,lt,4gqMQftUs22F8pOGVn5Acr
61,Glorious (feat. Skylar Grey),Macklemore,1025,2017-07-20,lt,3HVr6jTVwBHBa2flM0eURR
62,Young Dumb & Broke,Khalid,1019,2017-07-20,lt,5Z3GHaZ6ec9bsiI5BenrbY
63,High Without Your Love,Loote,1010,2017-07-20,lt,7qs2GAglLWfxEfmO8u2u0A
1,Thunder,Imagine Dragons,3347,2017-07-21,lt,0tKcYR2II1VCQWT79i5NrW
2,,,3259,2017-07-21,lt,3RXkboS74UYzN14xTqzPyY
3,Unforgettable,French Montana,3115,2017-07-21,lt,3B54sVLJ402zGa6Xm4YGNe
4,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,3003,2017-07-21,lt,5bcTCxgc7xVfSaMV3RuVke
5,In the End,Linkin Park,2926,2017-07-21,lt,60a0Rd6pjrkxjPbaKzXjfq
6,More Than You Know,Axwell /\ Ingrosso,2892,2017-07-21,lt,4q8PHoRsPUB52LFylX8Ulz
7,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2879,2017-07-21,lt,1OAh8uOEOvTDqkKFsKksCi
8,Despacito - Remix,Luis Fonsi,2826,2017-07-21,lt,5CtI0qwDJkDQGwXD1H1cLb
9,,,2814,2017-07-21,lt,4JAyIDXOqNM6qHuZML01uX
10,Mi Gente,J Balvin,2618,2017-07-21,lt,2rb5MvYT7ZIxbKW5hfcHx8
11,Mama,Jonas Blue,2562,2017-07-21,lt,0NiXXAI876aGImAd6rTj8w
12,There for You,Martin Garrix,2538,2017-07-21,lt,6jA8HL9i4QGzsj6fjoxp8Y
13,Attention,Charlie Puth,2500,2017-07-21,lt,4iLqG9SeJSnt0cSPICSjxv
14,Numb,Linkin Park,2467,2017-07-21,lt,2nLtzopw4rPReszdYBJU6h
15,Strip That Down,Liam Payne,2378,2017-07-21,lt,6EpRaXYhGOB3fj4V2uDkMJ
16,There's Nothing Holdin' Me Back,Shawn Mendes,2376,2017-07-21,lt,79cuOz3SPQTuFrp8WgftAu
17,I Like Me Better,Lauv,2318,2017-07-21,lt,1wjzFQodRWrPcQ0AnYnvQ9
18,Your Song,Rita Ora,2303,2017-07-21,lt,4c2W3VKsOFoIg2SFaO6DY5
19,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,2285,2017-07-21,lt,3DXncPQOG4VBw3QHh3S817
20,Heavy (feat. Kiiara),Linkin Park,2224,2017-07-21,lt,104buTcnP2AsxqB7U1FIZ4
21,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,2214,2017-07-21,lt,7F9vK8hNFMml4GtHsaXui6
22,Sorry Not Sorry,Demi Lovato,2136,2017-07-21,lt,25C5CowdsfXld2jJanbiex
23,Believer,Imagine Dragons,2073,2017-07-21,lt,0CcQNd8CINkwQfe1RDtGV6
24,Slow Hands,Niall Horan,1991,2017-07-21,lt,167NczpNbRF7oWakJaY3Hh
25,XO TOUR Llif3,Lil Uzi Vert,1987,2017-07-21,lt,2eMwDehkIC1j68U6FA3Eiq
26,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1958,2017-07-21,lt,1NDxZ7cFAo481dtYWdrUnR
27,13 Beaches,Lana Del Rey,1921,2017-07-21,lt,3BbnFRvRRlw3JN56J5ZpUj
28,Slide (feat. Frank Ocean & Migos),Calvin Harris,1921,2017-07-21,lt,7tr2za8SQg2CI8EDgrdtNl
29,Redbone,Childish Gambino,1888,2017-07-21,lt,3kxfsdsCpFgN412fpnW85Y
30,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1882,2017-07-21,lt,3Ytr1SUCUi6J3L9dRFx5iH
31,New Rules,Dua Lipa,1878,2017-07-21,lt,2ekn2ttSfGqwhhate0LSR0
32,,,1838,2017-07-21,lt,3eFJqPe8VUYrABbFjSauuj
33,Crying in the Club,Camila Cabello,1783,2017-07-21,lt,1SJtlNRJDeYHioymcvsqev
34,SUBEME LA RADIO,Enrique Iglesias,1759,2017-07-21,lt,7nKBxz47S9SD79N086fuhn
35,What I've Done,Linkin Park,1692,2017-07-21,lt,4kfm1uI9QGaoN9qm6CkAMn
36,Shape of You,Ed Sheeran,1662,2017-07-21,lt,7qiZfU4dY1lWllzX7mPBI3
37,OK,Robin Schulz,1652,2017-07-21,lt,3bWAqKDWg6u1davspr5IkS
38,Signs,Drake,1627,2017-07-21,lt,5EnYT6F7wEcdege6mDHEfO
39,Rollin (feat. Future & Khalid),Calvin Harris,1609,2017-07-21,lt,0lMbuWUpfTWhEmOKxppEau
40,Get Low (with Liam Payne),Zedd,1561,2017-07-21,lt,1CKd1PnqfYx0H12V9MSaIY
41,Malibu,Miley Cyrus,1559,2017-07-21,lt,2habSXqcJGExM6JJyskY7O
42,Symphony (feat. Zara Larsson),Clean Bandit,1548,2017-07-21,lt,1x5sYLZiu9r5E43kMlt9f8
43,HUMBLE.,Kendrick Lamar,1543,2017-07-21,lt,7KXjTSCq5nL1LoYtL7XAwS
44,No Promises (feat. Demi Lovato),Cheat Codes,1500,2017-07-21,lt,1louJpMmzEicAn7lzDalPW
45,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,1485,2017-07-21,lt,650OeHTLxZAQmb4aEbGmaA
46,Congratulations,Post Malone,1476,2017-07-21,lt,3a1lNhkSLSkpJE4MSHpDu9
47,Battle Symphony,Linkin Park,1472,2017-07-21,lt,3FQCJI2t5LTbsRPfYVBSVB
48,Numb / Encore,JAY-Z,1465,2017-07-21,lt,5sNESr6pQfIhL3krM8CtZn
49,Something Just Like This,The Chainsmokers,1450,2017-07-21,lt,6RUKPb4LETWmmr3iAEQktW
50,Two High,Moon Taxi,1439,2017-07-21,lt,3sJHkcxojoJD2Ytbo1yLLF
51,Down,Fifth Harmony,1385,2017-07-21,lt,7LEydI5NfjY6mZfKwYIptZ
52,One Step Closer,Linkin Park,1367,2017-07-21,lt,3K4HG9evC7dg3N0R9cYqk4
53,Bleed It Out,Linkin Park,1353,2017-07-21,lt,3qmvK8QARSPkFTuKeIXSbs
54,Location,Khalid,1352,2017-07-21,lt,152lZdxL1OR0ZMW6KquMif
55,Rich Love (with Seeb),OneRepublic,1315,2017-07-21,lt,7aF09WaavZAmAWuUeYxlYD
56,No Vacancy,OneRepublic,1295,2017-07-21,lt,6XOYVSmNDjKUNMXooU4s4z
57,Now Or Never,Halsey,1291,2017-07-21,lt,7i2DJ88J7jQ8K7zqFX2fW8
58,Summer Air,ItaloBrothers,1260,2017-07-21,lt,3GPI7hYiqD6enLRobhkBm8
59,Praying,Kesha,1218,2017-07-21,lt,79NlESqzFSW0hdBWgls4FX
60,BUTTERFLY EFFECT,Travis Scott,1215,2017-07-21,lt,1yxgsra98r3qAtxqiGZPiX
61,Talking to Myself,Linkin Park,1196,2017-07-21,lt,7nAfXgeHfDO50upcOjJOaq
62,Stay (with Alessia Cara),Zedd,1195,2017-07-21,lt,0dA2Mk56wEzDgegdC6R17g
63,Despacito (Featuring Daddy Yankee),Luis Fonsi,1181,2017-07-21,lt,4aWmUDTfIPGksMNLV2rQP2
64,One More Light,Linkin Park,1174,2017-07-21,lt,3xXBsjrbG1xQIm1xv1cKOt
65,,,1165,2017-07-21,lt,3bVbQvGVIe4n24AzyXovXh
66,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,1148,2017-07-21,lt,0T8qHE4gQPf8g9KjvjNmDq
67,Cherry,Lana Del Rey,1126,2017-07-21,lt,0CYDYDMUwyFYEBMWfbxozX
68,Crawling,Linkin Park,1097,2017-07-21,lt,57BrRMwf9LrcmuOsyGilwr
